"Function"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"S-methyl-5-thioribose-1-phosphate isomerase activity [GO:0046523]"	-0.291104372848321	6.847623696874	1.84536851448912	0.174323025800477	0.99954851282426
"porphobilinogen synthase activity [GO:0004655]"	0.363206909066483	6.51610919700044	1.84136566302243	0.174790967517149	0.99954851282426
"glucosamine 6-phosphate N-acetyltransferase activity [GO:0004343]"	0.328607676194738	6.16114930377133	1.83652586177502	0.175358683929264	0.99954851282426
"mannitol-1-phosphate 5-dehydrogenase activity [GO:0008926]"	-0.298543128784848	6.24399577904378	1.80533006236004	0.179069449693843	0.99954851282426
"transferase activity, transferring glycosyl groups [GO:0016757]"	0.191587522128643	12.0936509516787	1.7919486536087	0.180688919086766	0.99954851282426
"bacterial-type cis-regulatory region sequence-specific DNA binding [GO:0000986]"	-0.349139727306394	6.41566696767311	1.78642105387117	0.18136283065986	0.99954851282426
"aspartate-semialdehyde dehydrogenase activity [GO:0004073]"	0.200738470562281	7.32269562234557	1.7667947438099	0.18377925267738	0.99954851282426
"5-(carboxyamino)imidazole ribonucleotide mutase activity [GO:0034023]"	0.205961742821685	7.41262502390821	1.76102233593509	0.184497049677829	0.99954851282426
"adenylate kinase activity [GO:0004017]"	0.161361058183551	7.83451458481676	1.7490452671968	0.185996800601191	0.99954851282426
"exodeoxyribonuclease III activity [GO:0008853]"	0.584360852371685	9.15210828918062	1.73395923173641	0.187906055844758	0.99954851282426
"16S rRNA (guanine(966)-N(2))-methyltransferase activity [GO:0052913]"	0.338799657689748	6.41032438572524	1.72277186663413	0.189336635539586	0.99954851282426
"sodium ion transmembrane transporter activity [GO:0015081]"	0.213174351054087	7.47394352491997	1.71880669724066	0.189846721706417	0.99954851282426
"phosphate acetyltransferase activity [GO:0008959]"	0.296615540210015	6.73922890907623	1.70910108503441	0.191102041664102	0.99954851282426
"riboflavin transmembrane transporter activity [GO:0032217]"	0.219453141855434	7.59079582690023	1.67999859213922	0.194924639585324	0.99954851282426
"arylformamidase activity [GO:0004061]"	-0.343138902878226	6.88729613622999	1.67885224488297	0.195077031990671	0.99954851282426
"oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]"	0.199901354319113	9.6192469003747	1.67674769582075	0.195357168337046	0.99954851282426
"dihydropyrimidinase activity [GO:0004157]"	-0.744453403573404	4.98817085007374	1.66387254790696	0.197081270339251	0.99954851282426
"lactate transmembrane transporter activity [GO:0015129]"	-0.370164885230406	6.03039561603703	1.66056418226422	0.197527166323114	0.99954851282426
"adenine phosphoribosyltransferase activity [GO:0003999]"	0.219853699734492	7.13654140405312	1.64960078178826	0.1990132755313	0.99954851282426
"amidase activity [GO:0004040]"	0.206157759898377	8.55767420075263	1.64824384432974	0.199198121888636	0.99954851282426
"8-amino-7-oxononanoate synthase activity [GO:0008710]"	0.430491687393416	5.37613493949974	1.64809422580799	0.199218515737282	0.99954851282426
"fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]"	-0.187758644942921	8.13816106153059	1.63796273173397	0.200605218751892	0.99954851282426
"phosphoribosylformylglycinamidine synthase activity [GO:0004642]"	0.21328668863454	9.17626889332142	1.61914284313988	0.203211347290279	0.99954851282426
"intramolecular oxidoreductase activity, interconverting aldoses and ketoses [GO:0016861]"	-0.322138312059792	7.25046927898905	1.61104154839201	0.204345454291996	0.99954851282426
"superoxide dismutase activity [GO:0004784]"	0.216707559630295	6.90259447600006	1.59812561465911	0.206169040836293	0.99954851282426
"sirohydrochlorin cobaltochelatase activity [GO:0016852]"	-0.313830545499012	6.94143261138199	1.5935945610039	0.206813322197911	0.99954851282426
"chitin binding [GO:0008061]"	0.163160524084454	8.74879723626867	1.59254143355241	0.206963409357865	0.99954851282426
"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]"	0.238362066507399	6.89408770825101	1.5864800411187	0.207829759472064	0.99954851282426
"phosphoenolpyruvate mutase activity [GO:0050188]"	0.260731752675335	7.03722830709922	1.58528248645611	0.208001431824837	0.99954851282426
"ion transmembrane transporter activity [GO:0015075]"	0.431340389504344	5.6866215441443	1.57051940517156	0.210131599526194	0.99954851282426
"acid phosphatase activity [GO:0003993]"	0.407382009706186	6.05229034379931	1.56902053630487	0.210349312602096	0.99954851282426
"lactoylglutathione lyase activity [GO:0004462]"	-0.462859737031827	5.19734575314341	1.56725370155359	0.210606291452246	0.99954851282426
"D-threo-aldose 1-dehydrogenase activity [GO:0047834]"	-0.176542784132267	10.7747865712889	1.55672742039467	0.212145032884929	0.99954851282426
"precorrin-6A reductase activity [GO:0016994]"	-0.363201677774573	7.0043719327874	1.55127993938489	0.212946586600491	0.99954851282426
"protein-glutamate O-methyltransferase activity [GO:0008983]"	0.202803042096959	7.35468750340076	1.53576884782245	0.215248704091358	0.99954851282426
"2-dehydropantoate 2-reductase activity [GO:0008677]"	-0.235557289362361	6.92996743697514	1.52883205368783	0.216287817315662	0.99954851282426
"inositol monophosphate 1-phosphatase activity [GO:0008934]"	-0.265023776630748	6.11695754145393	1.52822272834803	0.216379377612652	0.99954851282426
"inositol monophosphate 3-phosphatase activity [GO:0052832]"	-0.265023776630748	6.11695754145393	1.52822272834803	0.216379377612652	0.99954851282426
"N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]"	0.183579132270343	10.4926911982137	1.50972616797624	0.219180875462806	0.99954851282426
"transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]"	-0.18883493445991	8.71408927993344	1.50090130256258	0.22053273387191	0.99954851282426
"scopolin beta-glucosidase activity [GO:0102483]"	-0.150051064503835	7.83197375814586	1.49486218269741	0.221463594517906	0.99954851282426
"C4-dicarboxylate transmembrane transporter activity [GO:0015556]"	-0.379097659642922	7.40614946095132	1.48091547928387	0.223631341998328	0.99954851282426
"triose-phosphate isomerase activity [GO:0004807]"	0.147366111119244	8.26830023184951	1.48023690629101	0.223737459795988	0.99954851282426
"metalloaminopeptidase activity [GO:0070006]"	0.146637838133308	9.32681560322616	1.476965944742	0.224249832405035	0.99954851282426
"3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]"	0.161257075062006	9.20069342982422	1.47338360453482	0.224812595020262	0.99954851282426
"lysyltransferase activity [GO:0050071]"	0.320957231968246	6.83556728690618	1.47335786752018	0.224816644263125	0.99954851282426
"glycogen (starch) synthase activity [GO:0004373]"	0.170696250793809	8.63123396864622	1.47095623918723	0.225194881295586	0.99954851282426
"glutamate synthase (NADPH) activity [GO:0004355]"	-0.1565095588854	8.39011589504665	1.45356261222799	0.227957160435256	0.99954851282426
"riboflavin synthase activity [GO:0004746]"	-0.288407634742324	5.8760519454709	1.44820001332353	0.228816995314333	0.99954851282426
"phosphatidate cytidylyltransferase activity [GO:0004605]"	0.160584467273692	7.59248627964921	1.44005893894181	0.230129803081043	0.99954851282426
"endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]"	0.162479561996107	8.11797898829976	1.43914179049895	0.230278267879204	0.99954851282426
"phosphoglycolate phosphatase activity [GO:0008967]"	0.317320210893016	5.82476503903703	1.42674363968415	0.232296614218208	0.99954851282426
"lysozyme activity [GO:0003796]"	0.192971874323767	9.39507665847681	1.42398090478423	0.232749275448283	0.99954851282426
"4-alpha-glucanotransferase activity [GO:0004134]"	-0.162636289135256	9.10162777663516	1.41929200464513	0.233519970777353	0.99954851282426
"phosphomethylpyrimidine kinase activity [GO:0008972]"	-0.213259750857984	7.34177257533226	1.41665041702677	0.233955515711122	0.99954851282426
"adenine deaminase activity [GO:0000034]"	-0.346390767534782	7.43913755106283	1.41293897783674	0.234569118298322	0.99954851282426
"thioredoxin-disulfide reductase activity [GO:0004791]"	0.208958998075433	7.77771376276561	1.41086227527699	0.234913303385649	0.99954851282426
"protein phosphatase 1 binding [GO:0008157]"	-1.26179482451199	5.10534238678326	1.40990008941829	0.235072979669662	0.99954851282426
"arginine decarboxylase activity [GO:0008792]"	0.312130499484973	6.11401673556784	1.40588139636496	0.235741309925372	0.99954851282426
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines [GO:0016813]"	-0.266103149771604	6.27345819353997	1.39991693562407	0.236737478813859	0.99954851282426
"antioxidant activity [GO:0016209]"	-0.137654468630197	7.87557198117868	1.39101296840336	0.238234108008416	0.99954851282426
"lipid-linked peptidoglycan transporter activity [GO:0015648]"	0.252310406045058	6.37241656436417	1.38444136569418	0.239346067525795	0.99954851282426
"ATPase activity, acting on DNA [GO:0008094]"	0.147622415104167	9.26041157207444	1.38366395452019	0.239478027229498	0.99954851282426
"4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]"	-0.19127177731614	8.46871634439645	1.36455250641872	0.2427500480797	0.99954851282426
"pyruvate, phosphate dikinase activity [GO:0050242]"	0.158081120671125	8.76215171111682	1.35367326505437	0.244636976790183	0.99954851282426
"acid-amino acid ligase activity [GO:0016881]"	-0.246310251732344	6.99299238654981	1.33758029654676	0.24746113893639	0.99954851282426
"S-methyl-5-thioadenosine phosphorylase activity [GO:0017061]"	0.174254485853152	7.79838466754875	1.33572644510256	0.24778902659445	0.99954851282426
"3-hydroxybutyryl-CoA dehydrogenase activity [GO:0008691]"	0.24636506728819	6.30653284399315	1.32707739832776	0.249325817874139	0.99954851282426
"inositol monophosphate 4-phosphatase activity [GO:0052833]"	-0.245863515843889	6.12372691205456	1.32126375559954	0.250365371975585	0.99954851282426
"histidine-tRNA ligase activity [GO:0004821]"	0.150196350949173	8.33703451312997	1.32009985168578	0.250574131218611	0.99954851282426
"purine-nucleoside phosphorylase activity [GO:0004731]"	0.1827490491312	8.31012181961395	1.3186780411281	0.250829438822231	0.99954851282426
"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]"	0.27833764141181	6.98741402387862	1.31458555871014	0.251566090321866	0.99954851282426
"acetyl-CoA C-acetyltransferase activity [GO:0003985]"	-0.34593437084739	5.73862603132867	1.28664507847793	0.25666714170222	0.99954851282426
"adenosine deaminase activity [GO:0004000]"	0.160026493384782	8.07142719552703	1.28605567377147	0.256776114122856	0.99954851282426
"amylosucrase activity [GO:0047669]"	-0.219019477497022	7.79913364479672	1.28409998450312	0.257138102122707	0.99954851282426
"hydroxyethylthiazole kinase activity [GO:0004417]"	-0.260613937109035	6.78555384336469	1.2829323714402	0.257354521611891	0.99954851282426
"unsaturated rhamnogalacturonyl hydrolase activity [GO:0102211]"	0.280114463250255	6.07734995430728	1.27738360767609	0.258386076525545	0.99954851282426
"D-ribose pyranase activity [GO:0062193]"	0.266639720854573	6.35218520006683	1.27238643436678	0.259319463427262	0.99954851282426
"L-aspartate:fumarate oxidoreductase activity [GO:0044318]"	0.304848767081193	6.37648234319925	1.25205408407106	0.263160520713887	0.99954851282426
"3-isopropylmalate dehydratase activity [GO:0003861]"	-0.181091003225336	8.85488009997601	1.25144175843485	0.263277287807079	0.99954851282426
"manganese ion binding [GO:0030145]"	0.154927475040612	10.5620189846684	1.24996910302527	0.263558378519259	0.99954851282426
"agmatine deiminase activity [GO:0047632]"	0.434090202566505	5.42469048308092	1.24145935566371	0.265189985666461	0.99954851282426
"alanine-tRNA ligase activity [GO:0004813]"	0.152813693445218	9.40080452291416	1.2396024202919	0.265547690884246	0.99954851282426
"L-fucose isomerase activity [GO:0008736]"	-0.132145620967148	8.25468509877697	1.23828078671199	0.265802645569469	0.99954851282426
"triphosphoribosyl-dephospho-CoA synthase activity [GO:0046917]"	0.404075263377118	5.9095861221976	1.22644077266328	0.268100341327089	0.99954851282426
"L-iditol 2-dehydrogenase activity [GO:0003939]"	-0.375129632539482	6.13508720798342	1.22567824383668	0.268249166066252	0.99954851282426
"transferase activity, transferring acyl groups [GO:0016746]"	0.145551617454006	11.0451766300939	1.22451292699685	0.26847680314462	0.99954851282426
"alpha-amylase activity (releasing maltohexaose) [GO:0103025]"	0.258922209999002	6.8725443615539	1.22268335826163	0.268834684028266	0.99954851282426
"urocanate hydratase activity [GO:0016153]"	-0.283759537055548	6.2911547148812	1.21662534788935	0.270023946977011	0.99954851282426
"FMN reductase (NADPH) activity [GO:0052873]"	-0.397023140695379	5.31906189744596	1.20486791252445	0.272350905698472	0.99954851282426
"demethylmenaquinone methyltransferase activity [GO:0043770]"	-0.303846968078986	5.90680905976191	1.20321116598377	0.272680813023655	0.99954851282426
"S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]"	-0.303846968078986	5.90680905976191	1.20321116598377	0.272680813023655	0.99954851282426
"S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]"	-0.303846968078986	5.90680905976191	1.20321116598377	0.272680813023655	0.99954851282426
"S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]"	-0.303846968078986	5.90680905976191	1.20321116598377	0.272680813023655	0.99954851282426
"tagatose-6-phosphate kinase activity [GO:0009024]"	-0.236780137312098	7.54349664468891	1.202528554292	0.27281688685262	0.99954851282426
"L-aspartate oxidase activity [GO:0008734]"	0.31198734276938	6.58043419992139	1.19736633065501	0.273848700017925	0.99954851282426
"ABC-type amino acid transporter activity [GO:0015424]"	-0.165375259957023	8.63275462499312	1.19262079846302	0.274801546944192	0.99954851282426
"1-phosphofructokinase activity [GO:0008662]"	-0.255284157165473	7.3107296555057	1.18820683911994	0.275691556687371	0.99954851282426
"chaperone binding [GO:0051087]"	0.172518537518558	8.06961382397495	1.18343737410579	0.276657323904783	0.99954851282426
"ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity [GO:0052929]"	0.453752501044423	6.32397484122941	1.1802127903647	0.277312679929116	0.99954851282426
"CTP:3'-cytidine-tRNA cytidylyltransferase activity [GO:0052928]"	0.453752501044423	6.32397484122941	1.1802127903647	0.277312679929116	0.99954851282426
"CTP:tRNA cytidylyltransferase activity [GO:0052927]"	0.453752501044423	6.32397484122941	1.1802127903647	0.277312679929116	0.99954851282426
"tRNA cytidylyltransferase activity [GO:0016437]"	0.453752501044423	6.32397484122941	1.1802127903647	0.277312679929116	0.99954851282426
"ubiquitin-like modifier activating enzyme activity [GO:0008641]"	0.344878773241106	9.09990354208575	1.17203792533759	0.278982897105013	0.99954851282426
"tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906]"	0.146694571273183	7.82740294499846	1.15939514729185	0.281591016875983	0.99954851282426
"quinolinate synthetase A activity [GO:0008987]"	-0.267493344047431	6.19059757036266	1.15409416268112	0.282693735171565	0.99954851282426
"4-hydroxy-tetrahydrodipicolinate reductase [GO:0008839]"	0.175633731276745	7.95402301330557	1.15250568690253	0.283025235292569	0.99954851282426
"toxic substance binding [GO:0015643]"	-0.250034516213856	6.59980156599823	1.15201213694645	0.283128334732829	0.99954851282426
"RNA binding [GO:0003723]"	0.175834146807254	13.5580115521816	1.1470719304054	0.284162936977474	0.99954851282426
"L-aspartate:2-oxoglutarate aminotransferase activity [GO:0004069]"	0.139993666433599	8.08482659367504	1.12896876149635	0.287995410829228	0.99954851282426
"adenosylcobinamide kinase (ATP-specific) activity [GO:0036429]"	-0.310146520287471	7.22124664335971	1.12850835957013	0.288093732230071	0.99954851282426
"adenosylcobinamide kinase (GTP-specific) activity [GO:0036428]"	-0.310146520287471	7.22124664335971	1.12850835957013	0.288093732230071	0.99954851282426
